,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,months,hours,week_days,HI
2445,1,0,1,2,34.44,37.12,39,22.0028,55,271,326,6,19,4,35.927914523866335
2446,1,0,1,2,32.8,36.365,43,12.998,40,214,254,6,20,4,32.8
2447,1,0,1,3,31.16,34.85,52,0.0,29,142,171,6,21,4,31.16
2448,1,0,1,2,30.34,34.09,58,11.0014,22,131,153,6,22,4,30.34
2449,1,0,1,2,30.34,34.85,57,11.0014,15,82,97,6,23,4,30.34
2450,1,0,1,3,28.7,32.575,65,15.0013,8,61,69,6,0,5,28.7
2451,1,0,1,3,28.7,32.575,65,15.0013,5,18,23,6,1,5,28.7
2452,1,0,1,1,27.88,31.82,69,11.0014,6,7,13,6,2,5,27.88
2453,1,0,1,1,27.88,31.82,69,11.0014,3,3,6,6,3,5,27.88
2454,1,0,1,1,27.06,30.305,78,11.0014,0,4,4,6,4,5,27.06
2455,1,0,1,1,27.06,30.305,78,11.0014,0,28,28,6,5,5,27.06
2456,1,0,1,1,27.06,30.305,78,6.0032,10,94,104,6,6,5,27.06
2457,1,0,1,1,29.52,34.09,66,7.0015,25,242,267,6,7,5,29.52
2458,1,0,1,1,30.34,34.09,58,8.9981,29,423,452,6,8,5,30.34
2459,1,0,1,1,31.16,34.85,55,0.0,37,176,213,6,9,5,31.16
2460,1,0,1,1,31.98,35.605,52,0.0,23,88,111,6,10,5,31.98
2461,1,0,1,1,33.62,37.88,46,0.0,46,107,153,6,11,5,33.62
2462,1,0,1,1,34.44,37.88,44,8.9981,40,167,207,6,12,5,34.44
2463,1,0,1,1,34.44,37.88,44,7.0015,40,149,189,6,13,5,34.44
2464,1,0,1,1,35.26,38.635,39,0.0,44,121,165,6,14,5,37.39639404999438
2465,1,0,1,1,34.44,37.88,44,7.0015,49,163,212,6,15,5,34.44
2466,1,0,1,1,33.62,39.395,56,19.9995,46,239,285,6,16,5,33.62
2467,1,0,1,1,33.62,38.635,52,15.0013,63,454,517,6,17,5,33.62
2468,1,0,1,1,32.8,38.635,59,15.0013,96,367,463,6,18,5,32.8
2469,1,0,1,1,31.98,37.12,59,12.998,61,245,306,6,19,5,31.98
2470,1,0,1,1,31.16,35.605,62,7.0015,53,197,250,6,20,5,31.16
2471,1,0,1,1,31.16,36.365,66,8.9981,55,163,218,6,21,5,31.16
2472,1,0,1,1,29.52,34.85,74,16.9979,40,145,185,6,22,5,29.52
2473,1,0,1,1,29.52,34.85,74,11.0014,36,110,146,6,23,5,29.52
2474,1,0,0,1,28.7,33.335,79,8.9981,28,89,117,6,0,6,28.7
2475,1,0,0,1,28.7,33.335,79,6.0032,10,67,77,6,1,6,28.7
2476,1,0,0,1,28.7,33.335,79,7.0015,10,50,60,6,2,6,28.7
2477,1,0,0,1,27.88,31.82,83,6.0032,10,18,28,6,3,6,27.88
2478,1,0,0,1,27.88,31.82,79,6.0032,4,9,13,6,4,6,27.88
2479,1,0,0,1,27.88,31.82,74,8.9981,4,12,16,6,5,6,27.88
2480,1,0,0,1,28.7,32.575,61,8.9981,9,31,40,6,6,6,28.7
2481,1,0,0,1,29.52,33.335,58,12.998,18,50,68,6,7,6,29.52
2482,1,0,0,1,30.34,34.09,58,12.998,32,111,143,6,8,6,30.34
2483,1,0,0,1,30.34,34.09,62,8.9981,59,171,230,6,9,6,30.34
2484,1,0,0,1,30.34,34.09,58,11.0014,91,173,264,6,10,6,30.34
2485,1,0,0,1,31.16,35.605,62,8.9981,110,215,325,6,11,6,31.16
2486,1,0,0,1,32.8,37.88,55,15.0013,112,235,347,6,12,6,32.8
2487,1,0,0,1,32.8,37.88,55,12.998,150,237,387,6,13,6,32.8
2488,1,0,0,1,33.62,38.635,49,7.0015,148,232,380,6,14,6,33.62
2489,1,0,0,1,33.62,38.635,49,7.0015,142,232,374,6,15,6,33.62
2490,1,0,0,2,32.8,36.365,46,12.998,169,225,394,6,16,6,32.8
2491,1,0,0,2,30.34,34.09,58,11.0014,147,190,337,6,17,6,30.34
2492,1,0,0,2,29.52,34.09,62,8.9981,131,155,286,6,18,6,29.52
2493,1,0,0,1,28.7,32.575,65,12.998,97,167,264,6,19,6,28.7
2494,1,0,0,1,27.88,31.82,74,16.9979,95,180,275,6,20,6,27.88
2495,1,0,0,1,27.06,31.06,74,15.0013,76,144,220,6,21,6,27.06
2496,1,0,0,1,27.06,30.305,78,15.0013,53,137,190,6,22,6,27.06
2497,1,0,0,1,27.06,31.06,74,7.0015,24,107,131,6,23,6,27.06
2498,1,0,0,1,27.06,30.305,78,15.0013,19,100,119,6,0,7,27.06
2499,1,0,0,1,26.24,28.79,83,7.0015,19,74,93,6,1,7,26.24
2500,1,0,0,1,26.24,28.79,89,16.9979,9,57,66,6,2,7,26.24
2501,1,0,0,1,26.24,28.79,89,19.0012,8,20,28,6,3,7,26.24
2502,1,0,0,1,25.42,28.03,88,11.0014,8,6,14,6,4,7,25.42
2503,1,0,0,1,25.42,28.03,88,15.0013,5,5,10,6,5,7,25.42
2504,1,0,0,1,25.42,28.03,88,7.0015,5,9,14,6,6,7,25.42
2505,1,0,0,1,26.24,29.545,78,7.0015,7,27,34,6,7,7,26.24
2506,1,0,0,1,28.7,33.335,74,0.0,28,64,92,6,8,7,28.7
2507,1,0,0,1,29.52,34.09,66,0.0,75,107,182,6,9,7,29.52
2508,1,0,0,1,31.16,35.605,58,6.0032,120,191,311,6,10,7,31.16
2509,1,0,0,1,31.98,36.365,55,7.0015,131,236,367,6,11,7,31.98
2510,1,0,0,1,33.62,37.88,46,0.0,176,244,420,6,12,7,33.62
2511,1,0,0,1,31.98,37.12,59,19.0012,109,264,373,6,13,7,31.98
2512,1,0,0,1,33.62,39.395,56,16.9979,96,219,315,6,14,7,33.62
2513,1,0,0,1,32.8,38.635,59,19.9995,142,218,360,6,15,7,32.8
2514,1,0,0,3,27.88,31.82,83,19.0012,115,235,350,6,16,7,27.88
2515,1,0,0,3,27.88,31.82,83,19.0012,94,158,252,6,17,7,27.88
2516,1,0,0,1,28.7,33.335,74,11.0014,69,187,256,6,18,7,28.7
2517,1,0,0,1,28.7,33.335,74,7.0015,67,156,223,6,19,7,28.7
2518,1,0,0,1,27.06,30.305,83,11.0014,62,144,206,6,20,7,27.06
2519,1,0,0,1,27.06,30.305,83,7.0015,39,101,140,6,21,7,27.06
2520,1,0,0,1,26.24,28.79,83,8.9981,31,97,128,6,22,7,26.24
2521,1,0,0,1,26.24,29.545,78,12.998,33,74,107,6,23,7,26.24
2522,1,0,1,1,26.24,29.545,78,8.9981,8,20,28,6,0,1,26.24
2523,1,0,1,1,26.24,30.305,73,15.0013,6,10,16,6,1,1,26.24
2524,1,0,1,1,25.42,29.545,73,19.0012,2,8,10,6,2,1,25.42
2525,1,0,1,1,24.6,30.305,60,32.9975,1,6,7,6,3,1,24.6
2526,1,0,1,1,22.96,26.515,64,19.9995,1,3,4,6,4,1,22.96
2527,1,0,1,1,22.14,25.76,64,26.0027,2,27,29,6,5,1,22.14
2528,1,0,1,1,22.14,25.76,64,27.9993,7,98,105,6,6,1,22.14
2529,1,0,1,1,22.96,26.515,56,23.9994,26,302,328,6,7,1,22.96
2530,1,0,1,1,23.78,27.275,49,30.0026,44,432,476,6,8,1,23.78
2531,1,0,1,1,25.42,31.06,46,23.9994,35,189,224,6,9,1,25.42
2532,1,0,1,1,26.24,31.06,41,22.0028,38,80,118,6,10,1,26.24
2533,1,0,1,1,27.06,31.06,41,19.9995,53,106,159,6,11,1,27.06
2534,1,0,1,1,27.06,31.06,41,19.0012,35,161,196,6,12,1,27.06
2535,1,0,1,1,28.7,31.82,37,0.0,53,174,227,6,13,1,28.07462783163552
2536,1,0,1,1,28.7,31.82,34,16.9979,55,145,200,6,14,1,27.866354881935504
2537,1,0,1,1,28.7,31.82,37,30.0026,58,127,185,6,15,1,28.07462783163552
2538,1,0,1,1,28.7,31.82,37,27.9993,64,262,326,6,16,1,28.07462783163552
2539,1,0,1,1,28.7,31.82,39,22.0028,72,529,601,6,17,1,28.22793063119112
2540,1,0,1,1,28.7,31.82,37,23.9994,76,510,586,6,18,1,28.07462783163552
2541,1,0,1,1,27.06,31.06,39,19.0012,75,348,423,6,19,1,26.857019344426334
2542,1,0,1,1,26.24,31.06,44,16.9979,78,253,331,6,20,1,26.24
2543,1,0,1,1,26.24,31.06,41,16.9979,40,178,218,6,21,1,26.24
2544,1,0,1,1,25.42,31.06,46,15.0013,20,114,134,6,22,1,25.42
2545,1,0,1,1,25.42,31.06,46,12.998,14,75,89,6,23,1,25.42
2546,1,0,1,1,24.6,31.06,49,12.998,13,18,31,6,0,2,24.6
2547,1,0,1,1,24.6,31.06,49,16.9979,3,10,13,6,1,2,24.6
2548,1,0,1,1,24.6,31.06,49,19.0012,2,8,10,6,2,2,24.6
2549,1,0,1,1,23.78,27.275,53,22.0028,1,1,2,6,3,2,23.78
2550,1,0,1,1,22.14,25.76,60,16.9979,0,3,3,6,4,2,22.14
2551,1,0,1,1,22.14,25.76,56,22.0028,3,23,26,6,5,2,22.14
2552,1,0,1,1,22.14,25.76,56,19.9995,6,107,113,6,6,2,22.14
2553,1,0,1,1,22.96,26.515,52,27.9993,19,346,365,6,7,2,22.96
2554,1,0,1,1,23.78,27.275,49,26.0027,45,441,486,6,8,2,23.78
2555,1,0,1,1,25.42,31.06,46,12.998,19,174,193,6,9,2,25.42
2556,1,0,1,1,25.42,31.06,46,15.0013,33,97,130,6,10,2,25.42
2557,1,0,1,1,26.24,31.06,41,19.0012,40,103,143,6,11,2,26.24
2558,1,0,1,1,26.24,31.06,41,23.9994,30,139,169,6,12,2,26.24
2559,1,0,1,1,26.24,31.06,44,15.0013,33,176,209,6,13,2,26.24
2560,1,0,1,2,26.24,31.06,47,12.998,41,118,159,6,14,2,26.24
2561,1,0,1,1,26.24,31.06,47,11.0014,42,136,178,6,15,2,26.24
2562,1,0,1,1,27.88,31.82,41,12.998,51,279,330,6,16,2,27.88
2563,1,0,1,3,26.24,31.06,50,19.0012,85,484,569,6,17,2,26.24
2564,1,0,1,1,25.42,31.06,51,22.0028,65,473,538,6,18,2,25.42
2565,1,0,1,1,26.24,31.06,50,23.9994,51,335,386,6,19,2,26.24
2566,1,0,1,1,24.6,31.06,56,11.0014,60,237,297,6,20,2,24.6
2567,1,0,1,1,24.6,31.06,56,19.9995,37,206,243,6,21,2,24.6
2568,1,0,1,1,23.78,27.275,60,15.0013,29,159,188,6,22,2,23.78
2569,1,0,1,1,22.96,26.515,68,15.0013,19,91,110,6,23,2,22.96
2570,1,0,1,1,22.96,26.515,64,23.9994,8,44,52,6,0,3,22.96
2571,1,0,1,1,22.14,25.76,64,19.0012,0,14,14,6,1,3,22.14
2572,1,0,1,1,21.32,25.0,63,15.0013,0,9,9,6,2,3,21.32
2573,1,0,1,1,20.5,24.24,68,16.9979,0,1,1,6,3,3,20.5
2574,1,0,1,1,20.5,24.24,63,19.0012,0,4,4,6,4,3,20.5
2575,1,0,1,1,19.68,23.485,67,19.0012,1,20,21,6,5,3,19.68
2576,1,0,1,1,20.5,24.24,63,16.9979,11,110,121,6,6,3,20.5
2577,1,0,1,1,22.14,25.76,60,8.9981,22,348,370,6,7,3,22.14
2578,1,0,1,1,23.78,27.275,53,8.9981,53,445,498,6,8,3,23.78
2579,1,0,1,1,24.6,31.06,49,0.0,22,185,207,6,9,3,24.6
2580,1,0,1,1,26.24,31.06,47,11.0014,27,108,135,6,10,3,26.24
2581,1,0,1,1,27.88,31.82,36,0.0,49,115,164,6,11,3,27.315650062722895
2582,1,0,1,1,28.7,31.82,34,15.0013,33,178,211,6,12,3,27.866354881935504
2583,1,0,1,1,30.34,32.575,28,19.0012,43,146,189,6,13,3,28.926277280533927
2584,1,0,1,1,30.34,32.575,28,0.0,50,128,178,6,14,3,28.926277280533927
2585,1,0,1,1,31.16,33.335,27,0.0,33,131,164,6,15,3,29.63822857431971
2586,1,0,1,1,31.16,33.335,27,8.9981,47,265,312,6,16,3,29.63822857431971
2587,1,0,1,1,30.34,32.575,28,7.0015,83,555,638,6,17,3,28.926277280533927
2588,1,0,1,1,29.52,32.575,32,8.9981,80,527,607,6,18,3,28.454516147849294
2589,1,0,1,1,28.7,31.82,37,19.0012,54,362,416,6,19,3,28.07462783163552
2590,1,0,1,1,27.06,31.06,44,11.0014,57,273,330,6,20,3,27.06
2591,1,0,1,1,26.24,31.06,47,15.0013,48,209,257,6,21,3,26.24
2592,1,0,1,1,25.42,31.06,50,7.0015,31,144,175,6,22,3,25.42
2593,1,0,1,1,25.42,31.06,53,0.0,17,90,107,6,23,3,25.42
2594,1,0,1,1,24.6,31.06,56,7.0015,9,38,47,6,0,4,24.6
2595,1,0,1,1,23.78,27.275,60,0.0,4,13,17,6,1,4,23.78
2596,1,0,1,1,24.6,31.06,56,6.0032,1,4,5,6,2,4,24.6
2597,1,0,1,2,22.96,26.515,73,6.0032,0,4,4,6,3,4,22.96
2598,1,0,1,2,22.96,26.515,68,7.0015,0,6,6,6,4,4,22.96
2599,1,0,1,1,24.6,30.305,64,12.998,7,18,25,6,5,4,24.6
2600,1,0,1,3,23.78,27.275,73,11.0014,8,104,112,6,6,4,23.78
2601,1,0,1,3,22.96,26.515,78,11.0014,16,172,188,6,7,4,22.96
2602,1,0,1,2,24.6,29.545,69,8.9981,24,364,388,6,8,4,24.6
2603,1,0,1,2,25.42,30.305,65,12.998,29,232,261,6,9,4,25.42
2604,1,0,1,2,27.06,31.06,61,16.9979,18,103,121,6,10,4,27.06
2605,1,0,1,2,27.88,31.82,61,19.9995,33,117,150,6,11,4,27.88
2606,1,0,1,1,29.52,33.335,54,26.0027,41,165,206,6,12,4,29.52
2607,1,0,1,2,29.52,33.335,54,16.9979,37,114,151,6,13,4,29.52
2608,1,0,1,2,29.52,33.335,54,22.0028,39,114,153,6,14,4,29.52
2609,1,0,1,2,28.7,32.575,61,19.9995,32,127,159,6,15,4,28.7
2610,1,0,1,3,27.06,31.06,69,12.998,36,258,294,6,16,4,27.06
2611,1,0,1,2,26.24,29.545,78,7.0015,42,230,272,6,17,4,26.24
2612,1,0,1,1,26.24,28.79,83,15.0013,26,299,325,6,18,4,26.24
2613,1,0,1,1,25.42,28.79,83,19.0012,58,269,327,6,19,4,25.42
2614,1,0,1,1,25.42,28.79,83,22.0028,25,176,201,6,20,4,25.42
2615,1,0,1,3,25.42,28.79,83,16.9979,34,154,188,6,21,4,25.42
2616,1,0,1,3,25.42,28.79,83,16.9979,24,127,151,6,22,4,25.42
2617,1,0,1,3,24.6,28.03,83,16.9979,2,14,16,6,23,4,24.6
2618,1,0,1,1,22.96,26.515,88,6.0032,3,21,24,6,0,5,22.96
2619,1,0,1,1,22.96,26.515,94,8.9981,4,19,23,6,1,5,22.96
2620,1,0,1,1,22.96,26.515,94,7.0015,2,11,13,6,2,5,22.96
2621,1,0,1,1,22.96,26.515,94,7.0015,1,5,6,6,3,5,22.96
2622,1,0,1,1,22.14,25.76,94,8.9981,1,5,6,6,4,5,22.14
2623,1,0,1,1,22.14,25.76,100,0.0,1,12,13,6,5,5,22.14
2624,1,0,1,1,22.96,26.515,94,0.0,8,89,97,6,6,5,22.96
2625,1,0,1,1,24.6,28.03,83,0.0,25,225,250,6,7,5,24.6
2626,1,0,1,2,24.6,28.03,83,0.0,28,426,454,6,8,5,24.6
2627,1,0,1,1,28.7,32.575,58,12.998,28,196,224,6,9,5,28.7
2628,1,0,1,1,28.7,32.575,58,12.998,44,126,170,6,10,5,28.7
2629,1,0,1,1,27.88,31.82,69,16.9979,43,138,181,6,11,5,27.88
2630,1,0,1,1,28.7,32.575,65,16.9979,49,194,243,6,12,5,28.7
2631,1,0,1,1,30.34,34.09,62,19.0012,48,156,204,6,13,5,30.34
2632,1,0,1,1,31.16,34.85,52,12.998,73,142,215,6,14,5,31.16
2633,1,0,1,1,31.98,34.85,43,15.0013,62,181,243,6,15,5,31.98
2634,1,0,1,1,31.16,34.09,45,11.0014,69,286,355,6,16,5,31.16
2635,1,0,1,3,31.16,34.09,40,12.998,85,467,552,6,17,5,31.121748877917188
2636,1,0,1,3,31.16,34.09,40,12.998,62,388,450,6,18,5,31.121748877917188
2637,1,0,1,3,26.24,28.79,83,16.9979,53,275,328,6,19,5,26.24
2638,1,0,1,1,26.24,29.545,78,7.0015,40,192,232,6,20,5,26.24
2639,1,0,1,1,26.24,29.545,78,6.0032,49,159,208,6,21,5,26.24
2640,1,0,1,1,25.42,28.03,88,8.9981,48,127,175,6,22,5,25.42
2641,1,0,1,1,25.42,28.79,83,8.9981,37,141,178,6,23,5,25.42
2642,1,0,0,1,25.42,28.03,88,8.9981,21,83,104,6,0,6,25.42
2643,1,0,0,1,25.42,28.79,83,7.0015,15,80,95,6,1,6,25.42
2644,1,0,0,1,24.6,27.275,88,0.0,16,37,53,6,2,6,24.6
2645,1,0,0,1,24.6,27.275,88,6.0032,4,16,20,6,3,6,24.6
2646,1,0,0,1,24.6,27.275,88,6.0032,1,4,5,6,4,6,24.6
2647,1,0,0,1,25.42,28.79,83,0.0,1,6,7,6,5,6,25.42
2648,1,0,0,1,25.42,28.79,83,7.0015,9,18,27,6,6,6,25.42
2649,1,0,0,1,26.24,29.545,78,8.9981,12,45,57,6,7,6,26.24
2650,1,0,0,1,27.06,30.305,78,6.0032,28,103,131,6,8,6,27.06
2651,1,0,0,1,28.7,32.575,61,15.0013,62,156,218,6,9,6,28.7
2652,1,0,0,1,29.52,34.09,62,12.998,68,176,244,6,10,6,29.52
2653,1,0,0,1,29.52,34.09,62,8.9981,134,270,404,6,11,6,29.52
2654,1,0,0,1,30.34,34.85,66,6.0032,162,258,420,6,12,6,30.34
2655,1,0,0,1,31.16,34.85,55,0.0,135,192,327,6,13,6,31.16
2656,1,0,0,2,32.8,36.365,46,19.0012,138,196,334,6,14,6,32.8
2657,1,0,0,2,33.62,37.88,46,8.9981,153,214,367,6,15,6,33.62
2658,1,0,0,2,31.16,34.85,52,15.0013,193,275,468,6,16,6,31.16
2659,1,0,0,2,31.16,34.09,48,11.0014,210,239,449,6,17,6,31.16
2660,1,0,0,2,30.34,34.09,55,12.998,118,263,381,6,18,6,30.34
2661,1,0,0,2,30.34,33.335,51,7.0015,99,227,326,6,19,6,30.34
2662,1,0,0,2,29.52,33.335,58,8.9981,61,127,188,6,20,6,29.52
2663,1,0,0,2,29.52,34.09,66,7.0015,58,125,183,6,21,6,29.52
2664,1,0,0,2,29.52,34.09,62,8.9981,56,105,161,6,22,6,29.52
2665,1,0,0,2,29.52,34.09,62,0.0,53,97,150,6,23,6,29.52
2666,1,0,0,1,28.7,32.575,65,0.0,18,71,89,6,0,7,28.7
2667,1,0,0,2,28.7,32.575,65,6.0032,17,59,76,6,1,7,28.7
2668,1,0,0,1,27.88,31.82,74,6.0032,13,59,72,6,2,7,27.88
2669,1,0,0,2,27.06,30.305,78,8.9981,14,16,30,6,3,7,27.06
2670,1,0,0,2,27.06,31.06,74,8.9981,7,10,17,6,4,7,27.06
2671,1,0,0,2,27.06,30.305,78,0.0,7,12,19,6,5,7,27.06
2672,1,0,0,2,27.06,30.305,78,11.0014,11,22,33,6,6,7,27.06
2673,1,0,0,2,27.06,30.305,78,11.0014,35,36,71,6,7,7,27.06
2674,1,0,0,3,27.88,31.82,74,7.0015,25,59,84,6,8,7,27.88
2675,1,0,0,2,27.88,31.82,74,7.0015,58,111,169,6,9,7,27.88
2676,1,0,0,2,28.7,32.575,61,7.0015,86,158,244,6,10,7,28.7
2677,1,0,0,2,29.52,33.335,58,6.0032,141,236,377,6,11,7,29.52
2678,1,0,0,2,30.34,34.09,55,6.0032,141,255,396,6,12,7,30.34
2679,1,0,0,2,30.34,33.335,51,0.0,149,214,363,6,13,7,30.34
2680,1,0,0,3,30.34,34.09,58,7.0015,124,193,317,6,14,7,30.34
2681,1,0,0,2,30.34,34.09,55,7.0015,146,216,362,6,15,7,30.34
2682,1,0,0,2,31.16,34.09,48,0.0,121,257,378,6,16,7,31.16
2683,1,0,0,1,30.34,33.335,51,0.0,159,238,397,6,17,7,30.34
2684,1,0,0,2,30.34,34.09,58,6.0032,78,218,296,6,18,7,30.34
2685,1,0,0,1,29.52,34.09,62,8.9981,94,217,311,6,19,7,29.52
2686,1,0,0,1,28.7,32.575,70,12.998,86,146,232,6,20,7,28.7
2687,1,0,0,1,27.88,31.82,79,8.9981,57,110,167,6,21,7,27.88
2688,1,0,0,1,27.06,30.305,78,15.0013,38,114,152,6,22,7,27.06
2689,1,0,0,1,27.06,30.305,78,12.998,14,78,92,6,23,7,27.06
2690,2,0,1,1,27.06,31.06,50,0.0,20,48,68,7,0,5,27.06
2691,2,0,1,1,27.06,31.06,50,0.0,15,16,31,7,1,5,27.06
2692,2,0,1,1,25.42,30.305,69,0.0,6,7,13,7,2,5,25.42
2693,2,0,1,1,26.24,31.06,53,0.0,5,6,11,7,3,5,26.24
2694,2,0,1,1,25.42,31.06,57,0.0,1,5,6,7,4,5,25.42
2695,2,0,1,1,24.6,30.305,64,8.9981,3,27,30,7,5,5,24.6
2696,2,0,1,1,25.42,30.305,61,8.9981,11,97,108,7,6,5,25.42
2697,2,0,1,1,27.06,31.06,54,7.0015,25,218,243,7,7,5,27.06
2698,2,0,1,1,28.7,31.82,42,11.0014,39,453,492,7,8,5,28.7
2699,2,0,1,1,30.34,32.575,35,11.0014,58,202,260,7,9,5,29.524687825563415
2700,2,0,1,1,31.16,33.335,33,11.0014,61,109,170,7,10,5,30.209421948216228
2701,2,0,1,1,32.8,34.85,26,0.0,68,146,214,7,11,5,31.26543070881779
2702,2,0,1,1,32.8,34.85,26,0.0,83,180,263,7,12,5,31.26543070881779
2703,2,0,1,1,32.8,34.09,24,0.0,83,209,292,7,13,5,31.062946267057786
2704,2,0,1,1,33.62,34.85,23,12.998,78,225,303,7,14,5,31.849577103846098
2705,2,0,1,1,33.62,34.85,21,16.9979,82,299,381,7,15,5,31.652819744221592
2706,2,0,1,1,33.62,34.85,17,0.0,85,342,427,7,16,5,31.353298314446633
2707,2,0,1,1,33.62,34.85,21,12.998,99,362,461,7,17,5,31.652819744221592
2708,2,0,1,1,32.8,34.09,24,16.9979,98,324,422,7,18,5,31.062946267057786
2709,2,0,1,1,31.98,33.335,25,12.998,80,238,318,7,19,5,30.298474047257997
2710,2,0,1,1,29.52,32.575,42,15.0013,84,185,269,7,20,5,29.52
2711,2,0,1,1,28.7,31.82,45,12.998,69,149,218,7,21,5,28.7
2712,2,0,1,1,28.7,31.82,42,0.0,49,173,222,7,22,5,28.7
2713,2,0,1,1,27.88,31.82,47,6.0032,44,96,140,7,23,5,27.88
2714,2,0,0,1,27.88,31.82,47,6.0032,31,84,115,7,0,6,27.88
2715,2,0,0,1,27.06,31.06,54,0.0,20,58,78,7,1,6,27.06
2716,2,0,0,1,26.24,31.06,53,0.0,9,43,52,7,2,6,26.24
2717,2,0,0,1,26.24,31.06,53,0.0,5,21,26,7,3,6,26.24
2718,2,0,0,1,25.42,30.305,61,0.0,3,8,11,7,4,6,25.42
2719,2,0,0,1,23.78,27.275,73,7.0015,1,13,14,7,5,6,23.78
2720,2,0,0,1,25.42,30.305,69,7.0015,11,21,32,7,6,6,25.42
2721,2,0,0,1,26.24,30.305,65,0.0,10,35,45,7,7,6,26.24
2722,2,0,0,1,27.88,31.82,57,0.0,38,94,132,7,8,6,27.88
2723,2,0,0,1,30.34,33.335,51,6.0032,55,124,179,7,9,6,30.34
2724,2,0,0,1,32.8,35.605,36,0.0,103,168,271,7,10,6,32.69984507868444
2725,2,0,0,1,32.8,35.605,36,6.0032,144,213,357,7,11,6,32.69984507868444
2726,2,0,0,1,33.62,35.605,30,8.9981,142,232,374,7,12,6,32.78496024740155
2727,2,0,0,1,33.62,35.605,30,7.0015,178,226,404,7,13,6,32.78496024740155
2728,2,0,0,1,34.44,35.605,20,0.0,177,215,392,7,14,6,32.43101262505671
2729,2,0,0,1,35.26,36.365,19,11.0014,168,163,331,7,15,6,33.2172125788868
2730,2,0,0,1,36.08,37.12,22,15.0013,206,192,398,7,16,6,34.602656418736366
2731,2,0,0,1,34.44,36.365,30,15.0013,179,170,349,7,17,6,33.88346529500876
2732,2,0,0,1,33.62,35.605,30,19.0012,193,190,383,7,18,6,32.78496024740155
2733,2,0,0,1,32.8,34.85,33,15.0013,156,149,305,7,19,6,32.19567213953776
2734,2,0,0,1,31.16,34.09,45,19.0012,136,148,284,7,20,6,31.16
2735,2,0,0,1,30.34,33.335,48,12.998,95,137,232,7,21,6,30.34
2736,2,0,0,1,29.52,33.335,51,11.0014,78,123,201,7,22,6,29.52
2737,2,0,0,1,29.52,33.335,54,19.0012,66,88,154,7,23,6,29.52
2738,2,0,0,1,28.7,32.575,58,15.0013,47,97,144,7,0,7,28.7
2739,2,0,0,2,28.7,32.575,61,11.0014,23,55,78,7,1,7,28.7
2740,2,0,0,1,28.7,32.575,58,12.998,19,50,69,7,2,7,28.7
2741,2,0,0,3,27.88,31.82,65,6.0032,8,25,33,7,3,7,27.88
2742,2,0,0,3,27.88,31.82,65,6.0032,3,2,5,7,4,7,27.88
2743,2,0,0,3,25.42,28.79,83,12.998,0,1,1,7,5,7,25.42
2744,2,0,0,2,25.42,27.275,94,6.0032,0,3,3,7,6,7,25.42
2745,2,0,0,2,26.24,28.79,89,12.998,3,22,25,7,7,7,26.24
2746,2,0,0,1,27.88,31.82,79,15.0013,39,53,92,7,8,7,27.88
2747,2,0,0,1,28.7,33.335,74,16.9979,82,99,181,7,9,7,28.7
2748,2,0,0,1,30.34,34.85,66,11.0014,131,133,264,7,10,7,30.34
2749,2,0,0,1,31.16,35.605,62,7.0015,215,175,390,7,11,7,31.16
2750,2,0,0,1,32.8,37.88,55,7.0015,198,206,404,7,12,7,32.8
2751,2,0,0,1,32.8,38.635,59,15.0013,248,173,421,7,13,7,32.8
2752,2,0,0,1,33.62,39.395,56,16.9979,225,150,375,7,14,7,33.62
2753,2,0,0,1,34.44,40.15,53,19.9995,194,182,376,7,15,7,34.44
2754,2,0,0,1,34.44,40.15,53,19.9995,195,219,414,7,16,7,34.44
2755,2,0,0,3,32.8,37.12,49,56.9969,181,177,358,7,17,7,32.8
2756,2,0,0,3,32.8,37.12,49,56.9969,74,107,181,7,18,7,32.8
2757,2,0,0,2,27.06,30.305,83,12.998,100,83,183,7,19,7,27.06
2758,2,0,0,3,27.06,30.305,83,0.0,83,93,176,7,20,7,27.06
2759,2,0,0,2,27.06,30.305,83,11.0014,75,92,167,7,21,7,27.06
2760,2,0,0,2,27.06,30.305,78,7.0015,69,93,162,7,22,7,27.06
2761,2,0,0,1,26.24,28.79,83,11.0014,70,77,147,7,23,7,26.24
2762,2,1,0,1,26.24,28.79,83,8.9981,63,77,140,7,0,1,26.24
2763,2,1,0,1,26.24,28.79,83,6.0032,43,76,119,7,1,1,26.24
2764,2,1,0,1,26.24,28.79,83,0.0,33,30,63,7,2,1,26.24
2765,2,1,0,1,26.24,29.545,78,0.0,13,13,26,7,3,1,26.24
2766,2,1,0,2,27.06,30.305,78,6.0032,8,4,12,7,4,1,27.06
2767,2,1,0,2,26.24,28.79,83,8.9981,1,3,4,7,5,1,26.24
2768,2,1,0,1,26.24,28.79,89,11.0014,5,11,16,7,6,1,26.24
2769,2,1,0,1,27.06,30.305,83,8.9981,17,19,36,7,7,1,27.06
2770,2,1,0,1,28.7,33.335,74,7.0015,42,44,86,7,8,1,28.7
2771,2,1,0,2,29.52,34.09,66,6.0032,142,96,238,7,9,1,29.52
2772,2,1,0,2,31.16,34.85,55,6.0032,166,114,280,7,10,1,31.16
2773,2,1,0,2,31.16,34.85,55,6.0032,177,172,349,7,11,1,31.16
2774,2,1,0,2,31.98,35.605,52,0.0,237,210,447,7,12,1,31.98
